### LC--->noradrenaline DR--->serotonin VLPO--->GABA WR--->acetylcholin R--->acetylcholin SCN--->GABA 
time	hypnogram	LC_F	LC_C	DR_F	DR_C	VLPO_F	VLPO_C	WR_F	WR_C	R_F	R_C	SCN_F	SCN_C	homeostatic
1852	0	0.041912385399553116	0.06604586277018722	0.023579524115383176	0.0014313470033318293	5.00113228096825	0.8483676045863778	0.013344565166135214	0.006728634044547076	0.020388149025444075	0.004842685016017777	3.3453110298721973	0.683656989014398	0.3301825074344737
1854	0	0.05448990861496123	0.06174266344928867	0.016233960815081522	0.001589787581177352	4.980914664819851	0.8481899058236095	0.01678918069905543	0.006211135500668789	0.025294054421197133	0.0053774607885928175	3.3448574242526403	0.6837079841494296	0.32689697313295923
1856	0	0.0473691776971845	0.05780209936723619	0.020596492355135984	0.0018521537012297512	4.984915900509689	0.8480470763439479	0.020108736383680888	0.006264974036369942	0.021803712210836892	0.005981109718139989	3.345425150757097	0.6837238724090646	0.32364413207049714
1858	0	0.060499121108836734	0.05416079783364568	0.017358600169791218	0.0020072089197405796	5.001588224315165	0.8480417798201589	0.017563795459593263	0.006058126604124323	0.03125794305295128	0.006156750786969716	3.3491536140222533	0.6838014780469307	0.32042365892773855
1860	0	0.05623684825195226	0.050884046462229895	0.028126181836981783	0.0021879471427554823	5.015970742884733	0.8481678162513747	0.028787665244741825	0.006260207149921771	0.02572433959739262	0.006786141278717941	3.3484256008762547	0.6838512419475085	0.3172352316224771
1862	0	0.05337595558538005	0.047817841694554976	0.015902716660652787	0.0023559849793184737	5.007803279870984	0.8483292975317706	0.019530717234382627	0.0064248929209887225	0.030781500998306763	0.007424249426221328	3.3513055887760834	0.6839747148849471	0.3140785312774371
1864	0	0.07095741185042444	0.04507529775540666	0.023934599901055984	0.0024186979516984427	5.003542117375062	0.8484238311433893	0.014579273744596576	0.006166190811350797	0.03457706996030335	0.008045424853013558	3.3443696718687765	0.6839718807627218	0.31095324218838366
1866	0	0.05279596857977784	0.042591266193889414	0.022933478234175218	0.0025883656153640995	4.988775271269938	0.8483132141670315	0.00173560435268683	0.005787921592846742	0.04338317005343536	0.008997675444540287	3.3520229942360684	0.6840527219114203	0.30785905179254663
1868	0	0.0382510889524094	0.03997384587525969	0.024584547022448316	0.00269028620956883	4.990541272192483	0.8481989222756509	0.009350568218482192	0.005231753299941736	0.05183990596816086	0.010209947193087383	3.350455983000442	0.6842051704699066	0.30479565063736336
1870	0	0.039604269679829135	0.03758489457862304	0.030584423145346668	0.002929650267026999	4.990725222099831	0.848108361451701	0.017204363470101704	0.005101648365997931	0.0556605803808746	0.011427638697442826	3.3468196815328928	0.6842359500934652	0.30176273234952744
1872	0	0.045391579717636396	0.03534537462664808	0.017990192299134383	0.0031037758264768787	4.998253362102912	0.8480413333719667	0.02352115417218896	0.0052539746706900215	0.05317284369590007	0.012453747282002717	3.3427701783547805	0.6841836662951004	0.2987599936043508
1874	0	0.05197479727876395	0.03332843237431217	0.03168918244501213	0.0032508709588885553	5.0005763299597215	0.8480820901062069	0.011149543063833547	0.005154523170717612	0.05191915951287261	0.013630207619727532	3.355434493157609	0.6842586984936101	0.2957871340954256
1876	0	0.06451867243841294	0.03164558375647203	0.035565074568144214	0.003576517691118638	4.99744815946965	0.8481307404660314	0.015574419675263402	0.004999140625547567	0.06056551670523529	0.01459423791449398	3.350722514425274	0.684400105065369	0.29284385650459194
1878	0	0.06622329483408815	0.030270760380412796	0.04842012352148914	0.003959102259472004	5.003264724940884	0.8481231678574592	0.013396276651337727	0.005129392012609401	0.06991018270960245	0.015809855981366874	3.3540168451669983	0.684465573299952	0.2899298664722023
1880	0	0.06612957370374926	0.028922308155562633	0.03467834818308915	0.004344314153090909	4.992240363666003	0.8481011572142537	0.0201223127079428	0.005376040464692772	0.06086752564497395	0.016732642120423986	3.3557062748989646	0.684501230846736	0.28704487256768146
1882	0	0.06809664580530077	0.027654335980451188	0.025112702155786714	0.004493913333311517	4.98826115258141	0.8479957647920273	0.018532526172195658	0.005644604984938129	0.06343877189388487	0.01740398396876847	3.3565975419679495	0.6846347788382515	0.2841885862603818
1884	0	0.08171367245315056	0.026701022214929013	0.017739690572726022	0.004485454516877506	4.9898773047642795	0.8479676634051229	0.021535496567416185	0.005730283857122677	0.07106344388432402	0.01856862027645377	3.354214988994405	0.6847523268180703	0.2813607218907264
1886	0	0.09387351006626762	0.026040484235670777	0.018440539878174574	0.004445801399467653	4.988500129073312	0.8477984678191054	0.017725879290432234	0.005964116120398618	0.06892141545969153	0.01950812928890517	3.355720028392729	0.6848833944249362	0.27856099664164047
1888	0	0.08771998972324102	0.025509159836174914	0.020356174356450124	0.004453955812331744	4.9776360999875315	0.8476595932249442	0.024930877801037463	0.0059238749131013055	0.06563481712529849	0.019922189940988225	3.357157281745982	0.6849967217408529	0.27578913051026505
1890	0	0.07626401602936432	0.024842734918692565	0.009248669453120579	0.004308432576122013	4.977312434452103	0.8474877339560891	0.020734443912418177	0.006364900909449702	0.07497481492262638	0.020328049745958532	3.3524046439092112	0.6849634464807667	0.27304484627995584
1892	0	0.06660508498516965	0.024014013610375935	0.012949965485890716	0.004138857416103039	4.979577394754477	0.8473932318545595	0.01090167046521748	0.0060373425814921385	0.07514785179395754	0.020830882285923814	3.3540084849657283	0.6850410223807292	0.2703278694925571
1894	0	0.05976025289261735	0.023125373072150124	0.005368486316462209	0.0038982080067195843	4.976080375507581	0.8472563311100179	0.014852396272769632	0.0057523014440717815	0.06875774048006647	0.021300486424545195	3.3526361167806216	0.6850311007197576	0.26763792842095313
1896	0	0.06107652541088747	0.02225435738352512	0.009716884881406235	0.003687707089473112	4.972017756803496	0.8470876843024467	0.00768656006178552	0.005356130047829041	0.08204930055976607	0.02196926193689632	3.350172237212155	0.6849965455304367	0.2649747540418932
1898	0	0.060306834325585916	0.02148671298036485	0.007212993678433545	0.003525028661617911	4.963598586120038	0.8468648135707619	0.02420453387017974	0.005016643751234583	0.07391289924603055	0.022448793260391606	3.3503835548081677	0.6849884901316655	0.2623380800090852
1900	0	0.07048077121605119	0.020851465072390385	0.008898848056075706	0.0033749702136250874	4.954450755187483	0.8465532866531175	0.03355777987625166	0.0057155871150595845	0.07678634232128394	0.022962903169288472	3.3509203858850722	0.6849595560382139	0.25972764262655856
1902	0	0.0715122529145216	0.020317248352668685	0.003936389142356489	0.0032136881554211206	4.949477470959011	0.8461669763940344	0.014938132283962994	0.006146280448928508	0.07592665034919019	0.023613252623820198	3.359048461015023	0.6850362093724948	0.25714318082229304
1904	0	0.06579070690878698	0.01980465504008666	0.0016411576512180652	0.0029169605750574775	4.944492478861903	0.8458265274451717	0.00828645027831738	0.0057584400876094935	0.08913352364626044	0.024236062130534457	3.3601351325423985	0.6851944247656363	0.2545844361221069
