### wake--->noradrenaline NREM--->GABA REM--->acetylcholin 
time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	homeostatic
898	1	4.480724760044568	0.7185028438412084	0.08729284178672486	0.02048290243272401	0.003215629164437186	0.0010666426632612686	0.6221810609647522
900	1	4.479474804150259	0.7182217939548228	0.09570823891221661	0.02089585304869048	-0.006747415451316941	0.0006970064888718683	0.6234383816849264
902	1	4.475295841446971	0.7178851702433161	0.08721728716341948	0.021188173307746413	-0.0038782700687665	0.0004965295710397615	0.6246915182437732
904	1	4.471350828954294	0.7175823388205763	0.10705039150700739	0.02176012203226213	0.007796953474426114	0.0007496194084245807	0.625940484565509
906	1	4.44776100015584	0.7171648999985575	0.09599705618914908	0.02249691267181849	-0.00022281341054544354	0.0006183060175804728	0.6271852945280137
908	1	4.455606953054495	0.7167445932092785	0.10908886562128862	0.02297375014910691	-0.00469630177955208	0.00039280113150848295	0.6284259619629821
910	1	4.451561131307532	0.7163590280059543	0.09669089466777231	0.023505546430163275	-0.00025476134769570735	0.00026562014880152155	0.6296625006560811
912	1	4.455411628735626	0.7159901112985598	0.0956885307944118	0.023669789823097236	0.0021629754093178515	0.00017144723980857995	0.6308949243470998
914	1	4.441657075519042	0.7156109256524519	0.09527658744043754	0.023740441451831986	-0.00014210639804854467	0.00018487421130126071	0.6321232467301038
916	1	4.444204361143748	0.7152489328828386	0.11024955276352115	0.02400217701532613	0.004842171221957846	0.00039553433038342316	0.6333474814535869
918	1	4.445809574787344	0.7149226695530331	0.10664092920690178	0.024600317429775958	-0.0018267985635370954	0.0004168577627887444	0.6345676421206239
920	1	4.428968582563847	0.7145305441620663	0.10417580538888468	0.024868967983438715	0.004560922294432415	0.0004884410178156197	0.6357837422890195
922	1	4.4196004685857515	0.7141050575085273	0.1063091531181349	0.025069054460785514	-0.003498177286811785	0.0003628402895054557	0.6369957954714605
924	1	4.40547852947244	0.7136207556406191	0.11497282318406397	0.025504435060228547	-0.006592923942956038	0.00030867912264753386	0.6382038151356658
926	1	4.396707995485126	0.7130460423705764	0.12391785399161089	0.02652432975716665	0.006693097414776084	0.00024783632780633137	0.6394078147045368
928	1	4.402087225537705	0.7125421278330228	0.13762417199465252	0.027727253405032685	0.0027488598570988873	0.0004125598003104023	0.6406078075563048
930	1	4.424507905618703	0.7121926696256481	0.14408140611394982	0.029076913179275122	0.0024831002487009984	0.0005786690880744636	0.6418038070246797
932	1	4.41236522379962	0.7118970148403134	0.136228920061035	0.030062678222684668	-0.0009792310932090914	0.0006523492094760835	0.6429958263990005
934	1	4.409439685479142	0.7115804868644665	0.12825245119624115	0.030614866793935002	0.004209727965847747	0.00047852072182285785	0.6441838789243803
936	1	4.38333548943827	0.7111500015971369	0.11400469922514768	0.03076911622498839	0.0036353956841765917	0.0006490986490157681	0.6453679778018545
938	1	4.377891127708157	0.7106321078003959	0.12692654726620892	0.030679098880456356	0.0018345065765248514	0.0007116304867349556	0.646548136188529
940	1	4.370281977926467	0.7101130811382688	0.1314527738828375	0.03072814449482539	0.008308476961600673	0.0010149840956589745	0.647724367197723
942	1	4.352908512212088	0.7095462819514484	0.13479963335308554	0.03132649594768793	0.0023653335395075726	0.0011538088966553826	0.6488966838991191
944	1	4.348041223486635	0.7089473729924195	0.13807586147197287	0.031489998306769386	0.005033629514460754	0.0013530436149781107	0.6500650993189035
946	1	4.347878551755201	0.7083071896978902	0.1396806427254814	0.03188883436443504	0.0044152715697037695	0.0017464374644645916	0.6512296264399148
948	1	4.361841282018633	0.7078272678931883	0.11747220950709318	0.03202849465326839	-0.003974949360963898	0.001526035491131255	0.6523902782017874
950	1	4.345802013730048	0.707362647383878	0.12723317650188115	0.031867949282802746	-0.0024981646897062845	0.0010482361122150948	0.6535470675010921
952	1	4.327554868227166	0.7067956718258452	0.13738691080597457	0.03217945260464429	0.0005986322694137157	0.000759159514435483	0.6547000071914857
954	1	4.337888879047381	0.7062151889964603	0.1613884535550253	0.033399000066732104	0.010350388087858844	0.0009323833739268437	0.6558491100838462
956	1	4.339876221115089	0.7057802418153392	0.1553674992128963	0.034637397790783765	-0.005590234266869645	0.0008459590939489644	0.6569943889464224
958	1	4.32569820195315	0.7052990151804565	0.1414285377084165	0.034939154250281906	-0.001194632299133897	0.00041735342895684365	0.6581358565049696
960	1	4.313279802897214	0.7047519811466104	0.13936524494242986	0.034926684595789396	-0.0005646470425442961	5.51267044641085e-05	0.6592735254428965
962	1	4.317258210005745	0.7042458956050625	0.1421866963493952	0.0349485194159766	-0.010195023947250813	-6.617656794598606e-05	0.6604074084014013
964	1	4.3059514437327975	0.7037249959440279	0.1469079324860342	0.03509793634578462	0.006563134390661328	-3.7021392120211704e-05	0.6615375179796156
966	1	4.282374219873052	0.7030937852659893	0.13887427848271552	0.035248793600093184	0.006801437224709013	0.0005139508146833719	0.6626638667347425
968	1	4.274393321169199	0.7024036273723713	0.14739528730010332	0.0353956266288855	0.004942565017064799	0.0007040742326873706	0.6637864671821969
970	1	4.256390089651047	0.7016647532967842	0.14207804264278548	0.03562860317539242	0.004594096883149898	0.0008387739528007733	0.6649053317957452
972	1	4.262516604201219	0.7009206130533028	0.15223524506209993	0.03585724573423548	0.010015014360059213	0.0011375263041481557	0.6660204730076408
974	1	4.259679852840075	0.7002311566185325	0.16804499324159944	0.03661583427549477	0.004757495897369162	0.0014042247267640328	0.6671319032087675
976	1	4.269352864225238	0.6996348255524922	0.18638043230184717	0.03815875789258826	0.0011692312244444085	0.001434434661269312	0.6682396347487725
978	1	4.26945896471247	0.6991163634685449	0.19592849734915818	0.0396812371514484	-0.005505383747515431	0.0011134249567050496	0.6693436799362051
980	1	4.255894328166233	0.6986367720752444	0.18874388347635032	0.041302724546705485	0.00970612796370345	0.001020363525276531	0.670444051038655
982	1	4.252310000484459	0.6981064477598132	0.179327594988329	0.04213529817922508	-0.006263546319830408	0.0008914906990007822	0.6715407602828857
984	1	4.252026261022477	0.6975285714300353	0.17921725533385463	0.042669642291461286	0.004891704439762497	0.0007107698593251486	0.6726338198549747
986	1	4.251170563615526	0.6970513178581387	0.19133140306404767	0.043378384543523336	0.0102074565711877	0.0009313743145509231	0.6737232419004433
988	1	4.234202900652174	0.6965341358943328	0.21441895391410454	0.04465539310344683	-0.002686449788656741	0.0010381415109535512	0.674809038524396
990	1	4.228972703767323	0.6959509541046428	0.2261668930296633	0.046469915767275355	0.00240477348868986	0.0008676327754846356	0.6758912217916527
992	1	4.228335456372591	0.6953840927029311	0.23589712203677365	0.048635691294250036	0.004080172412883265	0.0011807713936301495	0.6769698037268839
994	1	4.217668784983133	0.6948072944113886	0.24488298607623907	0.05071220275221637	0.0017057282423814904	0.0011408746252181863	0.6780447963147442
996	1	4.214321078058807	0.6942470355658049	0.2360165504558679	0.05233932942488493	0.006673110923484484	0.0013516104799661088	0.6791162115000041
998	1	4.211752842278838	0.6937101862814908	0.23657055658839055	0.0537833605258339	0.0007876070343628648	0.001147720377158464	0.680184061187685
1000	1	4.2048535248354915	0.6931445632360974	0.2438249961522499	0.055044877722370315	-0.002485345539152014	0.0010441243427539591	0.6812483572431908
1002	1	4.19704691639721	0.6926056974349494	0.25054676551540167	0.05601816867679791	-0.005582162837746582	0.000917175639767688	0.6823091114924382
1004	1	4.1922187774844595	0.6920532142241225	0.25283784452537067	0.05767205316402518	0.01046478554531648	0.0010381269954985505	0.6833663357219886
1006	1	4.183672219023869	0.6914689375916471	0.23663249913367235	0.05831697826746225	-0.004003901475560788	0.0007598619143650434	0.6844200416791804
1008	1	4.172665822891518	0.6908825924066466	0.23697737928986767	0.058611735477000694	0.009001491236936474	0.0007350911672812043	0.6854702410722592
1010	1	4.152457641062451	0.6902105459153158	0.2402123313967487	0.05880767100990885	0.00844018575914813	0.0010529212955868784	0.6865169455705064
1012	1	4.151641193744149	0.6894735351708773	0.24988994593618952	0.05899219282666863	0.00890455466256734	0.0010518709953245883	0.6875601668043707
1014	1	4.12233324407937	0.6887018488702435	0.24521198953444778	0.05946116675008231	0.00734794620169799	0.001255624710043143	0.6885999163655961
1016	1	4.116174281918954	0.6878405217666479	0.25710834810267413	0.06008882528926468	0.005261484927645819	0.0011781145617881545	0.6896362058073513
1018	1	4.071020546961789	0.6868025877493654	0.27078054083836545	0.06110496384032262	-0.000385343937981178	0.0010559850331752964	0.6906690466443585
1020	1	4.052871620629548	0.6855865052128005	0.2794902346588902	0.06237768206938913	-0.0037702552471632765	0.0005938019988104631	0.6916984503530194
1022	1	4.031411062913249	0.6842974719162096	0.29522020989244896	0.06414648375910588	0.011323297468600764	0.0006418568508819851	0.6927244283715456
1024	1	4.009153203728054	0.6829363291384651	0.3077786277377047	0.06628918001936036	0.0007010119160810048	0.0007296043757265625	0.6937469921000826
1026	1	3.9808330840712074	0.6814513414105304	0.3295449950505722	0.06876019581132486	0.004275738971590411	0.0007346431019148993	0.6947661529008388
1028	1	3.9741816384935045	0.6799291342338782	0.36294859580914995	0.07216080899466507	0.005923112260188851	0.0007301230005428714	0.6957819220982114
1030	1	3.974161991555626	0.6784910939452062	0.34307452589659687	0.07472182133689291	-0.0019639030622608513	0.0007268521076138919	0.6967943109789121
1032	1	3.958357279100799	0.6771002350748547	0.35108375915120793	0.07678819904454189	-0.009039898078262887	0.0004834091047535127	0.6978033307920909
1034	1	3.951732192741826	0.6757169472002043	0.33952550175306134	0.0782695403431581	0.004970214917579949	0.0004939608579447148	0.6988089927494638
1036	1	3.932352683615348	0.6743121487617383	0.3371871056846737	0.07962396116748251	0.0073883120972046004	0.0007857121311287098	0.6998113080254345
1038	1	3.9144163221233272	0.67288030336958	0.35665037320805604	0.0811197309829376	-0.0008988245069655339	0.000896302485599696	0.7008102877572214
1040	1	3.88674061522831	0.6713310137248262	0.3858373145256324	0.08328383743350727	0.011307241844494574	0.0010060396251843472	0.7018059430449797
1042	1	3.8560498193479504	0.6696371231431839	0.3894902594043484	0.08539840016633418	0.007450896659224356	0.0012716408813947231	0.702798284951925
1044	1	3.8417052888747145	0.6678742239758894	0.4024549032083254	0.08787792417494483	0.004444663726266799	0.001276841400202989	0.7037873245044561
1046	1	3.821151740553876	0.6661411105404622	0.42040321307866674	0.09049318164927452	-0.00221603734001471	0.0010540462204321878	0.7047730726922775
1048	1	3.7963066126630203	0.6642968637969109	0.44046728247976175	0.09342136436689133	0.005027305449710281	0.0010712962908926693	0.7057555404685231
1050	1	3.7862390002498247	0.6624105470934569	0.451273125449935	0.09663298929188652	0.011439315066216763	0.0013244903673138397	0.7067347387498747
1052	1	3.7615549266446062	0.6605210741178132	0.46977574065253186	0.09995184298997357	0.004878934751111395	0.0013232383695169587	0.7077106784166856
1054	1	3.726229400793514	0.6584933997093111	0.4911062378074428	0.10344746700912708	0.004940881088418852	0.0014651497762697625	0.7086833703131024
1056	1	3.70508527548758	0.6563887958609625	0.5103762619501383	0.10727046589701529	0.005704137904449398	0.001549000800166129	0.7096528252471817
1058	1	3.6711551057366383	0.6542215364506591	0.5220217742224652	0.1111519414663007	0.01589877915534165	0.00196948016578139	0.710619053991015
1060	1	3.6415758685537964	0.6518850168245613	0.5424085767824247	0.11513170887709195	0.0006702466394662911	0.0021183899625395702	0.711582067280845
1062	1	3.6088573219033946	0.6494315232031744	0.5786050983919607	0.11971096019743772	0.0021171041036959783	0.0017015069204318611	0.7125418758171862
1064	1	3.5735483981204315	0.6468350552896625	0.5980878906463956	0.12470508015695156	0.010684350918164064	0.0016803581730106276	0.7134984902649429
1066	1	3.5355175112692048	0.644070652484157	0.6066497897207439	0.12910623507003655	0.007026678823419876	0.001623868554871494	0.7144519212535293
1068	1	3.5116873657011243	0.6412548949158793	0.6433640807364226	0.13385136674092857	0.010687490451893308	0.0017341513584033196	0.7154021793769855
1070	1	3.4669675623916807	0.6383312319472124	0.6897330751966451	0.13990019376240284	0.0009222956294967037	0.0020295946252364507	0.716349275194097
1072	1	3.4300248929320434	0.6351836383164202	0.7154450440124481	0.1461694291840673	0.007258472571044949	0.001852815613565387	0.7172932192285099
1074	1	3.3956358480002935	0.6319166959045613	0.7468811656476789	0.15257547890298973	0.0046126619815652975	0.0020195914617980016	0.7182340219688528
1076	1	3.329817864557174	0.6283982707226495	0.7697693271805615	0.15886445211068873	-0.0014891889579106206	0.0018775747181678376	0.7191716938688459
1078	1	3.28466119473359	0.6245978478700078	0.8243193139685577	0.16562937399931874	0.006683507099082475	0.001705766292662183	0.7201062453474236
1080	1	3.227863682207595	0.6206199407735458	0.8664806192627151	0.17340238550907178	0.0071053747603934715	0.001618328887296761	0.7210376867888475
1082	1	3.1804424594040674	0.6163726710679027	0.925158765863815	0.1818622282682	-0.00038884476909668646	0.0015710065810751476	0.7219660285428205
1084	1	3.1223700482250343	0.6118832027448169	0.9717250126026742	0.1910510347927163	-0.0014205802951087225	0.0013977447954640174	0.7228912809246042
1086	1	3.064149549425784	0.607115116322096	1.02432638999272	0.2008903599401047	0.0016975347670625705	0.0010983097865791215	0.7238134542151331
1088	1	3.0036443785556166	0.602138317642727	1.1147820336376895	0.21177545758664099	-0.001087388755035557	0.0009600507993482789	0.7247325586611285
1090	1	2.9208642398976954	0.5967209367203391	1.1768226830907258	0.2242816274528987	0.007379034724950104	0.001076738167633348	0.7256486044752117
1092	1	2.836867080617027	0.5907491680667364	1.2339510518522545	0.23676202434647242	-0.0015136597171072521	0.0012960539350093364	0.7265616018360181
1094	1	2.7602368060952456	0.5844205719230829	1.3164655140638037	0.2497014297254935	0.0019400452208933163	0.001187153279494394	0.7274715608883109
1096	1	2.6559111004741327	0.5774990843667229	1.4128718327635987	0.2641266723097963	0.004633551327975112	0.0012060913957151547	0.7283784917430923
1098	1	2.549699235648403	0.5697767827796955	1.510268321781699	0.279696862879457	0.006929553765961824	0.0012634004809920249	0.7292824044777171
1100	1	2.4559201073778083	0.5615092656580469	1.6207179765501316	0.296586781327509	0.00929022786531027	0.0014553200398981804	0.7301833091360039
1102	1	2.3379706261256827	0.552613865955092	1.7437750505332201	0.3152233290184261	-0.0009958739900780206	0.0016741038057135798	0.7310812157283474
1104	1	2.2439100699125976	0.5430800399572409	1.8838272369624591	0.33529872912104436	0.005409066774130794	0.001637425085949803	0.7319761342318295
1106	1	2.138671216508628	0.5329554668090702	2.041913233176923	0.3570065928787046	0.0034734359868917957	0.0017686967024892373	0.7328680745903295
1108	1	2.0254448801676554	0.5222975163456799	2.207370553132013	0.38051995087409457	0.0006219298035092537	0.0014561333684663094	0.7337570467146359
1110	1	1.920707711414237	0.5110387946709087	2.3768729824368715	0.40530092853683564	-3.854317386828057e-05	0.0012311512897150174	0.7313710962521435
1112	1	1.8122315756573162	0.4991695569834369	2.5392029739022934	0.4311836410277524	-0.005241649471541135	0.0008962296769527338	0.7275317859685716
1114	1	1.71971785918382	0.48685243781415616	2.704886261816005	0.45759586882365433	-0.0034438564819395576	0.0002925571074850924	0.7237126300273431
1116	1	1.617827814276965	0.4741251020756328	2.8631366139660512	0.4839692628872972	0.0005909456940053127	4.2759323538467374e-05	0.7199135226288516
1118	1	1.5159538868397555	0.4609774046787403	3.0287095718413766	0.5100935787470083	-0.0008091765848992962	0.00022271181544032215	0.7161343585288826
1120	1	1.4165630957812994	0.4474874594229016	3.199959493511479	0.5358162732247789	0.00666150769924221	0.0002523389095924657	0.7123750330356985
1122	1	1.3101008223574282	0.43350823688600665	3.3668952381754638	0.561332916229009	0.008285361711917317	0.00044244146304714014	0.7086354420071367
1124	1	1.2189498246910448	0.41916372664622764	3.524082158824525	0.5859691869441045	-0.005576258280339782	0.00034623685687288806	0.704915481847727
1126	1	1.1246295238273596	0.4045874396740144	3.663511633046544	0.6095876846646805	-0.004176493798253541	2.012823566956634e-06	0.7012150495058206
1128	0	1.038563810870736	0.38984160912000004	3.801341175728917	0.6318491104513316	0.004856412208887266	-0.00011862525422676157	0.6975340424707346
1130	0	0.9830727058937119	0.3751880781783814	3.9226772286589493	0.6526994935359011	0.004155335160355408	0.0003026233407076578	0.6938723587699118
1132	0	0.906744589313294	0.3606336486240457	4.037071004409663	0.6721116898879245	-0.004895959593948724	7.006481826764049e-05	0.6902298969660988
1134	0	0.8599915262573238	0.3462633630937278	4.143327347092163	0.6900430185828281	-0.0034626045695413093	-0.00026338928966361676	0.6866065561545319
1136	0	0.7980598032876475	0.33216779103217925	4.268227221822081	0.7069494004791204	-0.0003323597801106975	-0.00042132902296261257	0.6830022359601456
1138	0	0.7416667163987407	0.3183176007889587	4.349121183626214	0.7225053337615847	0.005512698459281786	-0.00020565495121982686	0.6794168365347905
1140	0	0.6907512959838448	0.30478869565662586	4.430034511541875	0.7365823610728287	0.0016765328561824972	-3.783718318871166e-05	0.6758502585544648
1142	0	0.6396895841374483	0.29155688439382205	4.50682191961875	0.7493348589802878	0.0048012502491796265	0.0001461455090597777	0.6723024032165664
1144	0	0.5746542165169708	0.27840792066536907	4.582688690032209	0.7609774701221055	-0.0023491774610899744	0.00014095180432332713	0.6687731722371546
1146	0	0.5254531733884695	0.26543316428883196	4.645577487466306	0.7714485400066784	-0.001845978212188161	-5.367439610225479e-05	0.6652624678482267
1148	0	0.49548774866482004	0.2528805074240654	4.691393620430142	0.7807962838628656	0.005413314860104006	-1.73494568937423e-05	0.6617701927950114
1150	0	0.4593526008646418	0.24071992335017678	4.742761714326339	0.7892485143089429	0.004549806970673509	8.079026690627466e-05	0.6582962503332717
1152	0	0.42904090140137985	0.22900768154258302	4.777507310957905	0.7967975102585592	0.0005901913927268594	8.486392996100407e-05	0.6548405442266281
1154	0	0.41136888237570546	0.21780590215860723	4.826642865266464	0.8036183272641101	-0.001470590112322975	-6.058356238142344e-05	0.6514029787438892
1156	0	0.380015833278756	0.20716035535346966	4.838929694224307	0.8095245577020347	0.0012706398422002788	0.00011119544174164978	0.6479834586564035
1158	0	0.35957643846337656	0.1969065950054619	4.8593218629389066	0.8145996011786318	-0.002469277226204239	0.00019427177070294033	0.6445818892354177
1160	0	0.35128825695494814	0.18731375791059615	4.868222942859657	0.8189509742260799	-0.0008825039163593913	0.0003516980166824199	0.6411981762494557
1162	0	0.3202884109206033	0.1780378199477055	4.904070766569238	0.8227932489566149	0.008216636304245009	0.0003640743048858309	0.6378322259617059
1164	0	0.29443688548151076	0.16905613426581845	4.9079504565626975	0.8261256369556218	0.01073155489154863	0.0008992242971409695	0.6344839451274253
1166	0	0.2750677670655791	0.16039915084738465	4.926759787520981	0.8290524852851462	0.005918566369927275	0.001435121018567379	0.6311532409913557
1168	0	0.25016060204676627	0.15210407376612817	4.9358417886974575	0.8316246731973561	0.010910210503502042	0.0017381937848043576	0.6278400212851555
1170	0	0.2334728595594987	0.14415026168261766	4.949833243917021	0.8339268015814063	0.013088118893833838	0.0021217838184923138	0.6245441942248429
1172	0	0.21126869274393498	0.13645777796436895	4.9546240207991135	0.8359039018318242	0.004255659200147035	0.0024646300441440385	0.6212656685082544
1174	0	0.20435147524979658	0.12923554198113224	4.94151656081947	0.8374763759671447	0.012604311608327933	0.0026751063514739073	0.6180043533125122
1176	0	0.17981597650252634	0.12231686619634917	4.946402593570256	0.838736560152538	0.010211860492537243	0.002574102193803931	0.6147601582915122
1178	0	0.15141136897173776	0.11545527814311528	4.9297482764012255	0.8397042435123808	0.010977320881756812	0.0027274910997080594	0.6115329935734173
1180	0	0.15040160810492634	0.10888075871169174	4.9403762771198405	0.8403938738013874	0.013579505476374062	0.0028291590264513367	0.6083227697581727
1182	0	0.1171633201686546	0.1026595900878963	4.93957439477148	0.8411319669983074	0.03085177312321695	0.0035943986336562385	0.6051293979150257
1184	0	0.11213433636982466	0.09660827762432331	4.9615451701351265	0.8418129562806078	0.019663282161633107	0.004426323798772264	0.6019527895800608
1186	0	0.09970658024352444	0.0908769075902848	4.96162575547595	0.8424650220251478	0.01856098995618478	0.004886082854208587	0.5987928567537538
1188	0	0.10798027514476778	0.08553059089364197	4.95619211355176	0.8430206825950043	0.018756322150587992	0.004934911664459033	0.5956495118985297
1190	0	0.0853241729580607	0.0805022042291348	4.977703354666074	0.8436065181376253	0.023525455033593615	0.0052549025486844205	0.5925226679363389
1192	0	0.10604574616429537	0.0758077389072097	4.98481664253702	0.844194996357111	0.02629284962946847	0.006038256006138609	0.5894122382462476
1194	0	0.09680258001547337	0.07152347400181878	4.976620767229709	0.8446830441903159	0.022359143957308307	0.006762289870579582	0.5863181366620343
1196	0	0.0923600746479794	0.06747992816972123	4.971203247150835	0.8450329101477899	0.023304432182262136	0.0070012481338169305	0.5832402774698039
1198	0	0.07867730097838194	0.06361121893046358	4.972751648368775	0.8451971444948005	0.03154297636432632	0.0075981777040468644	0.5801785754056151
1200	0	0.07935557983211511	0.059943336666650054	4.9660704342325985	0.8454230837164594	0.028696947876963357	0.00813342381275701	0.5771329456531168
1202	0	0.06300897511381373	0.05637227042617	4.953392402672071	0.8454776964845467	0.041126689601623925	0.008715044875450863	0.574103303841199
1204	0	0.053027824799759954	0.05283324507796374	4.954259536494371	0.8454072792945189	0.04228211876370267	0.009572363469837414	0.5710895660416536
1206	0	0.05885825315070254	0.049702821185565974	4.946662662578666	0.8453871036792521	0.044166525016283424	0.010089584869357007	0.5680916487668526
1208	0	0.06001687057840751	0.04685247481650248	4.933107998049228	0.845172918885871	0.041317583092501386	0.01077444761107829	0.5651094689674341
1210	0	0.06160741165971989	0.04417443670869811	4.932828818271748	0.8448620456821702	0.0508444985604794	0.011702631811759701	0.5621429440300006
1212	0	0.07057976960801103	0.041809668734704604	4.946490325042637	0.8447943594592983	0.04975761692860768	0.012409883366090778	0.55919199177483
1214	0	0.057300538346433894	0.03966545401174093	4.962326174362087	0.8447862648122136	0.04914324633250239	0.013025671683401217	0.5562565304536022
1216	0	0.060314373229113497	0.03754745559401243	4.962701308456619	0.8450080956997774	0.05546185251453654	0.014064096069273113	0.5533364787471313
1218	0	0.04471900167899915	0.03547225155316303	4.968335182981602	0.8452245142432476	0.052187396075011494	0.014801353021677009	0.5504317557631146
1220	0	0.0468861895892917	0.03344901292449941	4.9844122107001105	0.8454781913181234	0.054849726743233615	0.015322596426348898	0.5475422810338908
1222	0	0.046509163151610175	0.03159807306157884	4.996489284653556	0.84583338522203	0.0625542529849633	0.0159532330291212	0.5446679745142098
1224	0	0.058836963952264516	0.029917412069974034	5.000654117774784	0.8462956607911464	0.061383659131617495	0.01678087678389205	0.5418087565790191
1226	0	0.05816967109927658	0.028438626607948877	4.993926704196154	0.846591968260598	0.07419830849445426	0.017780858018805152	0.5389645480212529
1228	0	0.04686707814850056	0.027070066510207883	4.984502976405355	0.8467164515993517	0.07105168157084546	0.01923583765585681	0.5361352700496429
1230	0	0.05074569779036905	0.025724277110610056	4.982299587902541	0.8467868406603698	0.07791333900603982	0.020033746156113395	0.5333208442865311
1232	0	0.0416116162004435	0.024408598280600637	4.97583849497923	0.8467603476098567	0.07594518873368093	0.021211652201242027	0.5305211927657032
1234	0	0.03296755318833072	0.023057921499160753	4.9630811813346	0.8466977186288244	0.06962868197260616	0.02184040066396101	0.5277362379302225
1236	0	0.04275412689303587	0.021882488458000997	4.962314953740404	0.8465574118310899	0.07707536172185069	0.022749815461681668	0.5249659026302886
1238	0	0.03575379596798115	0.020845214120839423	4.951914189127528	0.8463477276763853	0.07432308161537127	0.023272885880994923	0.5222101101210943
1240	0	0.021714705780981742	0.019611320942947357	4.954498487087717	0.8461541988886215	0.08037691164423623	0.023751125034943327	0.5194687840607026
1242	0	0.013169037761250005	0.01841809594529926	4.940112616848454	0.845902559417963	0.09066922909502323	0.02458747295587661	0.5167418485079323
1244	0	0.02422248408538556	0.017228748039732265	4.936440225190232	0.8455326061864101	0.09791013553232716	0.02581299690985477	0.5140292279202513
1246	0	0.01389934465754717	0.016219634344007458	4.935447860247466	0.8452051111940779	0.08427223626528947	0.026622453875860354	0.5113308471516868
1248	0	0.00027631964838553176	0.015110631440223468	4.961228075409384	0.8451148479437862	0.08803555860776933	0.02708153300767059	0.5086466314507424
1250	0	0.0003553764933609876	0.013874256492705744	4.95182352278056	0.845139854901867	0.08842311218625197	0.02768807700844761	0.5059765064583271
1252	0	0.02718587252130971	0.012963000413288992	4.947254894622681	0.845127887736931	0.0920756763720004	0.028143853615488185	0.5033203982056956
1254	0	0.03329609105592048	0.012435831729762318	4.9655074846425675	0.8451963042445254	0.09982539495013934	0.028780832500681874	0.5006782331123999
1256	0	0.017723505962251966	0.01186550255767758	4.971562608290398	0.8453200104721154	0.10316492864936562	0.02990901593006468	0.4980499379842501
1258	0	0.015846422300324407	0.011180444024835787	4.96829961809652	0.8454833362531986	0.11396736006317	0.031012611804836873	0.49543544001128703
1260	0	0.012062803018585115	0.010623042027165597	4.965261053996466	0.8455627960349592	0.10872923760891404	0.03195478010296676	0.49283466676576443
1262	0	0.005958390469372657	0.009914372317194088	4.965907249634129	0.8455932568988876	0.1166990731260382	0.03286898568842283	0.4902475462001439
1264	0	0.01531097835590315	0.009331501878872182	4.978403851210248	0.8457399389192604	0.1119549474432146	0.03362631629153949	0.4876740066450983
1266	0	0.0024434297344825533	0.008716196159263728	4.97846435959319	0.8459314549320749	0.11749605150731743	0.03422684731166515	0.48511397680752627
1268	0	0.009832394092686512	0.008185477846788294	5.00688285344454	0.8463225931050101	0.11595432945891926	0.03503088444946979	0.4825673857685779
1270	0	0.012781888274854812	0.007764702253373824	4.9999421332207925	0.8466831892481166	0.1268921724066722	0.035720355746874696	0.48003416298168955
1272	0	0.01986339792241366	0.007483539465648765	4.997126016071753	0.8469895536674942	0.1181180391232126	0.03683097854288927	0.47751423827062883
1274	0	0.03139671148295085	0.0073168767773533145	4.993300758039238	0.8471567075151009	0.12191775132911299	0.03727323775377085	0.4750075418275522
1276	0	0.03461914254347674	0.007236606537866967	4.991064879586806	0.8472633334012337	0.12067052417124509	0.03816627051183665	0.4725140042110698
1278	0	0.04991141653582137	0.007310358678641191	4.975984938390773	0.8471989585957748	0.11744319507679413	0.03842191274418476	0.47003355634432264
1280	0	0.04093130640910878	0.007415545913657548	4.98036846330019	0.8470688777536923	0.1292199635498056	0.03906358430190409	0.4675661295130684
1282	0	0.0291492442109531	0.007375296684108694	4.965267570295784	0.8469696055445533	0.12583429219507478	0.039683105623324916	0.46511165536377785
1284	0	0.02190812049702461	0.007224275710163933	4.943732966020261	0.8466337842977167	0.12424758301646006	0.0399486762103655	0.46267006590174176
1286	0	0.02818009248726995	0.007066370552622899	4.93851513923579	0.8461983487497461	0.13077279155421906	0.04040562474747245	0.4602412934891867
1288	0	0.03885314395246866	0.007032571348143474	4.932436941447853	0.8457412279610371	0.13010590137880662	0.0408815840094524	0.4578252708434024
1290	0	0.030482222659954254	0.006975076542322091	4.952777477160496	0.8454778453586761	0.13975701608355207	0.041360778225426845	0.4554219310348764
1292	0	0.04864242328383161	0.00704401040792743	4.959788905199591	0.8454377217969212	0.1295003354445244	0.04205562896050397	0.45303120748544123
1294	0	0.042440039120923104	0.007125401226121188	4.974897593733737	0.845588629867284	0.13432820780402402	0.042521281760883864	0.45065303396642925
1296	0	0.04555084864321352	0.0072482258079430845	4.966035804569977	0.8456827542343766	0.13388111572251354	0.0428185378972286	0.4482873445968377
1298	0	0.04553477644134683	0.007417179743256463	4.975599488795444	0.8458354415534033	0.13286537973843252	0.04296288379761172	0.4459340738415049
1300	0	0.04669116086553898	0.007580239414119021	4.971011234866043	0.845970561208773	0.13707522727836013	0.04332260921464992	0.44359315650929404
1302	0	0.05221689297555406	0.007760072722154621	4.978070196930291	0.8461164057576563	0.12174963383895705	0.04350013049342598	0.441264527751287
1304	0	0.031226773152020364	0.007876172575955643	4.9810877371704665	0.8462369949710197	0.12456685048503252	0.043253061059663554	0.43894812305898706
